Transaction ID,Sender Account ID,Receiver Account ID,Transaction Amount,Transaction Type,Date,Time,Transaction Status,Fraud Flag,Geolocation (Latitude/Longitude),Device Used,Network Slice ID,Latency (ms),Slice Bandwidth (Mbps),PIN Code,State
TXN7140240715,ACC57840,ACC63698,91590,Withdrawal,9/14/2024,10:41:00 AM,Success,TRUE,"34.0522 N, -118.2437 W",Mobile,Slice1,66,61,7145,Wisconsin
TXN1672215014,ACC57995,ACC32223,60331,Transfer,9/14/2024,0.434027778,Success,TRUE,"55.7558 N, 37.6173 W",Mobile,Slice2,91,62,6752,Kansas
TXN9838700245,ACC99387,ACC82129,94301,Transfer,9/14/2024,0.44375,Success,FALSE,"48.8566 N, 0.1278 W",Mobile,Slice3,58,94,5717,Ohio
TXN5922675949,ACC24773,ACC49515,96625,Transfer,9/15/2024,0.428472222,Success,FALSE,"55.7558 N, 139.6917 W",Mobile,Slice1,96,129,5270,Massachusetts
TXN7347670619,ACC75685,ACC92454,95882,Deposit,9/15/2024,0.436805556,Success,FALSE,"48.8566 N, -74.006 W",Mobile,Slice3,57,228,3060,Maryland
TXN2677873639,ACC12696,ACC17457,132033,Transfer,9/15/2024,0.452083333,Success,TRUE,"55.7558 N, -74.006 W",Desktop,Slice2,84,178,5597,Washington
TXN3914244875,ACC88176,ACC46950,86064,Withdrawal,9/15/2024,10:26:00 AM,Success,TRUE,"55.7558 N, -74.006 W",Desktop,Slice1,64,77,7910,Maryland
TXN8113502181,ACC67528,ACC13653,88407,Deposit,9/15/2024,0.422916667,Success,FALSE,"48.8566 N, 139.6917 W",Desktop,Slice2,65,162,5514,Alaska
TXN9297678665,ACC25920,ACC85405,41305,Withdrawal,9/15/2024,0.438888889,Success,TRUE,"35.6895 N, -74.006 W",Desktop,Slice2,97,101,2731,Connecticut
TXN2554762755,ACC15906,ACC51253,108743,Withdrawal,9/15/2024,0.422916667,Success,FALSE,"40.7128 N, -74.006 W",Desktop,Slice1,88,98,8557,Hawaii
TXN9520068950,ACC14994,ACC16656,111306,Deposit,9/16/2024,0.426388889,Success,TRUE,"34.0522 N, -74.006 W",Desktop,Slice1,87,179,3075,Wisconsin
TXN3099410634,ACC45867,ACC31061,19564,Withdrawal,9/16/2024,0.451388889,Success,TRUE,"35.6895 N, 2.3522 W",Desktop,Slice3,56,84,9467,New Hampshire
TXN1804071554,ACC73139,ACC10365,80953,Transfer,9/16/2024,0.442361111,Success,TRUE,"35.6895 N, -118.2437 W",Desktop,Slice3,86,220,2894,Utah
TXN2403674237,ACC92170,ACC33049,79685,Deposit,9/16/2024,10:09:00 AM,Success,TRUE,"34.0522 N, 2.3522 W",Desktop,Slice2,60,69,2374,Minnesota
TXN7999541068,ACC23220,ACC67272,60050,Deposit,9/16/2024,0.41875,Success,TRUE,"35.6895 N, -118.2437 W",Mobile,Slice1,66,114,6462,Arkansas
TXN5954761833,ACC11424,ACC83140,134595,Withdrawal,9/16/2024,0.450694444,Success,TRUE,"34.0522 N, 0.1278 W",Mobile,Slice3,55,163,6771,New Mexico
TXN5816994707,ACC11488,ACC74499,29673,Withdrawal,9/16/2024,0.456944444,Success,FALSE,"48.8566 N, 37.6173 W",Mobile,Slice1,53,162,3718,Tennessee
TXN6314106772,ACC18533,ACC39186,148446,Deposit,9/17/2024,0.425,Success,TRUE,"34.0522 N, -118.2437 W",Desktop,Slice1,93,132,6808,Georgia
TXN8857190097,ACC63630,ACC83176,91173,Withdrawal,9/17/2024,0.438194444,Success,TRUE,"55.7558 N, -74.006 W",Desktop,Slice3,56,143,6184,Virginia
TXN1327248350,ACC56564,ACC80224,55901,Transfer,9/17/2024,10:25:00 AM,Success,FALSE,"55.7558 N, -74.006 W",Desktop,Slice1,55,229,6175,Oklahoma
TXN9412011085,ACC58958,ACC32826,128294,Withdrawal,9/17/2024,0.452083333,Success,TRUE,"35.6895 N, -118.2437 W",Mobile,Slice3,77,89,2369,Arkansas
TXN3775779664,ACC31302,ACC92735,141352,Withdrawal,9/17/2024,0.457638889,Success,TRUE,"51.5074 N, 37.6173 W",Desktop,Slice1,60,108,2721,Alaska
TXN7416859349,ACC36029,ACC56028,40405,Withdrawal,9/17/2024,0.436805556,Success,TRUE,"34.0522 N, 139.6917 W",Mobile,Slice2,97,230,9952,Nebraska
TXN9073006177,ACC65344,ACC32205,24492,Transfer,9/17/2024,0.442361111,Success,FALSE,"40.7128 N, 2.3522 W",Mobile,Slice3,54,238,2434,Oklahoma
TXN4407425052,ACC56321,ACC92481,2605,Deposit,9/18/2024,0.451388889,Success,FALSE,"48.8566 N, 2.3522 W",Mobile,Slice2,55,53,8039,Kentucky
TXN7459821975,ACC85542,ACC68798,49794,Transfer,9/18/2024,0.448611111,Success,FALSE,"55.7558 N, 2.3522 W",Mobile,Slice1,96,72,6266,Wyoming
TXN5952543306,ACC35980,ACC59716,30175,Deposit,9/18/2024,0.452777778,Success,TRUE,"48.8566 N, 37.6173 W",Mobile,Slice1,95,130,8375,Washington
TXN4692899483,ACC79416,ACC10182,3330,Deposit,9/18/2024,0.45,Success,TRUE,"34.0522 N, 37.6173 W",Desktop,Slice3,52,121,6448,Wyoming
TXN5469662722,ACC97389,ACC28777,90977,Deposit,9/18/2024,10:59:00 AM,Success,TRUE,"40.7128 N, 2.3522 W",Mobile,Slice2,60,214,4457,Wisconsin
TXN8419273555,ACC76684,ACC31384,45644,Deposit,9/18/2024,0.450694444,Success,TRUE,"55.7558 N, 139.6917 W",Desktop,Slice3,92,110,5594,Wyoming
TXN4681351299,ACC74938,ACC36081,76643,Withdrawal,9/18/2024,0.429861111,Success,FALSE,"35.6895 N, 139.6917 W",Mobile,Slice1,57,196,7338,Washington
TXN2214150284,ACC48650,ACC76457,45939,Withdrawal,9/19/2024,0.455555556,Success,FALSE,"34.0522 N, -74.006 W",Mobile,Slice3,86,127,6374,Florida
TXN8075491777,ACC22964,ACC67828,55990,Withdrawal,9/19/2024,0.441666667,Success,FALSE,"35.6895 N, 139.6917 W",Mobile,Slice3,51,67,1864,North Carolina
TXN3960056916,ACC57367,ACC98500,62470,Withdrawal,9/19/2024,0.455555556,Success,TRUE,"40.7128 N, 0.1278 W",Desktop,Slice3,71,172,4084,Illinois
TXN1031246972,ACC45883,ACC70147,33289,Withdrawal,9/19/2024,0.435416667,Success,TRUE,"48.8566 N, 139.6917 W",Mobile,Slice1,99,126,1546,South Dakota
TXN1989617760,ACC55255,ACC19669,103082,Deposit,9/19/2024,0.441666667,Success,FALSE,"48.8566 N, -118.2437 W",Mobile,Slice3,67,178,6275,Michigan
TXN4099617388,ACC64984,ACC66528,85833,Transfer,9/19/2024,10:02:00 AM,Success,TRUE,"51.5074 N, 0.1278 W",Desktop,Slice1,69,250,9706,Iowa
TXN8127650690,ACC67469,ACC21488,66060,Deposit,9/19/2024,0.428472222,Success,TRUE,"35.6895 N, 37.6173 W",Desktop,Slice1,75,127,7118,Iowa
TXN1288003827,ACC90218,ACC96495,14870,Deposit,9/20/2024,0.424305556,Success,FALSE,"48.8566 N, 139.6917 W",Desktop,Slice3,60,220,9318,Illinois
TXN2738370974,ACC83707,ACC15731,59807,Withdrawal,9/20/2024,0.422916667,Success,TRUE,"48.8566 N, 0.1278 W",Desktop,Slice2,100,212,9948,Kentucky
TXN6489321656,ACC55326,ACC15157,90364,Deposit,9/20/2024,0.455555556,Success,FALSE,"34.0522 N, 139.6917 W",Mobile,Slice2,85,95,6654,Massachusetts
TXN6201618839,ACC15918,ACC29832,79156,Deposit,9/20/2024,0.435416667,Success,TRUE,"34.0522 N, 139.6917 W",Desktop,Slice2,72,154,5639,California
TXN5170975065,ACC54347,ACC45640,1160,Deposit,9/20/2024,0.445833333,Success,FALSE,"55.7558 N, 2.3522 W",Desktop,Slice2,53,98,9467,South Carolina
TXN5516499698,ACC54756,ACC20263,62668,Deposit,9/20/2024,10:07:00 AM,Success,FALSE,"34.0522 N, 2.3522 W",Desktop,Slice3,100,64,7903,Massachusetts
TXN4247571145,ACC60921,ACC11419,132636,Withdrawal,9/20/2024,0.434027778,Success,FALSE,"55.7558 N, 37.6173 W",Mobile,Slice1,68,191,8375,Montana
TXN4769969230,ACC62274,ACC60301,13476,Withdrawal,9/21/2024,0.419444444,Success,FALSE,"34.0522 N, 2.3522 W",Mobile,Slice1,85,207,3104,Texas
TXN7765840896,ACC58221,ACC36613,77021,Withdrawal,9/21/2024,0.426388889,Success,TRUE,"35.6895 N, -118.2437 W",Desktop,Slice1,79,83,4956,Oregon
TXN3562708287,ACC29500,ACC57773,87226,Withdrawal,9/21/2024,0.430555556,Success,TRUE,"48.8566 N, -118.2437 W",Mobile,Slice2,96,120,4779,Iowa
TXN1256384918,ACC44416,ACC80838,18835,Deposit,9/21/2024,0.445833333,Success,TRUE,"51.5074 N, 37.6173 W",Desktop,Slice2,87,103,6624,New Hampshire
TXN3346151776,ACC67499,ACC22519,61959,Deposit,9/21/2024,10:39:00 AM,Success,TRUE,"48.8566 N, -118.2437 W",Desktop,Slice3,96,63,8138,Wisconsin
TXN2515439857,ACC18381,ACC76710,55344,Deposit,9/21/2024,0.417361111,Success,FALSE,"35.6895 N, 139.6917 W",Desktop,Slice3,71,191,4779,Alabama
TXN1324014316,ACC89533,ACC37839,89646,Withdrawal,9/21/2024,0.434027778,Success,FALSE,"34.0522 N, 0.1278 W",Desktop,Slice3,81,93,7518,North Carolina
TXN2169752734,ACC43792,ACC51105,54207,Withdrawal,9/22/2024,0.434027778,Success,FALSE,"55.7558 N, 2.3522 W",Desktop,Slice3,95,216,4347,Washington
TXN3732099369,ACC25052,ACC46633,103330,Deposit,9/22/2024,0.422222222,Success,FALSE,"48.8566 N, 0.1278 W",Mobile,Slice1,58,80,6409,New Jersey
TXN7211607925,ACC66816,ACC32656,144859,Withdrawal,9/22/2024,0.440972222,Success,FALSE,"35.6895 N, -118.2437 W",Mobile,Slice3,92,180,7185,California
TXN4485189988,ACC30798,ACC90045,148863,Withdrawal,9/22/2024,10:23:00 AM,Success,TRUE,"35.6895 N, 139.6917 W",Mobile,Slice1,96,132,9875,Florida
TXN9703349688,ACC12686,ACC24401,63947,Deposit,9/22/2024,0.429166667,Success,FALSE,"48.8566 N, 2.3522 W",Mobile,Slice3,56,233,6923,New Mexico
TXN3580164111,ACC68685,ACC36989,71530,Transfer,9/22/2024,0.445138889,Success,TRUE,"55.7558 N, 37.6173 W",Desktop,Slice2,94,132,1566,North Dakota
TXN4963534137,ACC45182,ACC49076,106306,Transfer,9/22/2024,0.447916667,Success,TRUE,"35.6895 N, -74.006 W",Mobile,Slice2,100,153,7822,Minnesota
TXN1191908152,ACC68233,ACC96195,99865,Deposit,9/23/2024,0.428472222,Success,TRUE,"35.6895 N, 37.6173 W",Mobile,Slice3,94,57,9444,California
TXN5811407789,ACC87258,ACC31975,68099,Withdrawal,9/23/2024,0.453472222,Success,FALSE,"35.6895 N, -74.006 W",Mobile,Slice1,78,105,7043,Georgia
TXN5646588232,ACC44598,ACC90513,115434,Deposit,9/23/2024,0.45,Success,TRUE,"40.7128 N, 139.6917 W",Mobile,Slice1,75,224,2430,Indiana
TXN3171845502,ACC82213,ACC36005,77980,Deposit,9/23/2024,0.420833333,Success,FALSE,"35.6895 N, -118.2437 W",Mobile,Slice1,72,173,5204,Illinois
TXN8745969736,ACC34512,ACC51551,98544,Transfer,9/23/2024,10:55:00 AM,Success,TRUE,"34.0522 N, 37.6173 W",Desktop,Slice3,64,152,2336,Vermont
TXN3109277527,ACC48227,ACC93536,32075,Withdrawal,9/23/2024,0.455555556,Success,TRUE,"48.8566 N, -118.2437 W",Mobile,Slice1,87,69,8607,Michigan
TXN9375157430,ACC38711,ACC98722,86329,Withdrawal,9/23/2024,0.448611111,Success,TRUE,"34.0522 N, -74.006 W",Desktop,Slice2,75,207,3319,West Virginia
TXN8215188209,ACC74353,ACC33742,67382,Transfer,9/24/2024,0.440972222,Success,FALSE,"34.0522 N, 2.3522 W",Desktop,Slice1,51,203,2744,Oklahoma
TXN3572064871,ACC66129,ACC88485,125963,Withdrawal,9/24/2024,0.434722222,Success,TRUE,"51.5074 N, -74.006 W",Mobile,Slice1,63,136,1624,Oklahoma
TXN9905734561,ACC14432,ACC93558,82026,Deposit,9/24/2024,10:34:00 AM,Success,FALSE,"35.6895 N, 2.3522 W",Desktop,Slice3,97,232,8035,Massachusetts
TXN4541918858,ACC10284,ACC24018,104374,Deposit,9/24/2024,0.443055556,Success,TRUE,"40.7128 N, -118.2437 W",Desktop,Slice3,56,151,1841,Missouri
TXN8635520804,ACC17584,ACC32226,148646,Withdrawal,9/24/2024,0.454166667,Success,TRUE,"51.5074 N, 139.6917 W",Desktop,Slice2,64,148,7904,West Virginia
TXN9377571688,ACC40248,ACC64197,63392,Deposit,9/24/2024,0.434722222,Success,TRUE,"55.7558 N, 139.6917 W",Desktop,Slice1,98,168,4182,Maryland
TXN2661971569,ACC40581,ACC13227,102608,Transfer,9/24/2024,0.450694444,Success,TRUE,"40.7128 N, 2.3522 W",Desktop,Slice2,90,219,8529,Maine
TXN4229370499,ACC11531,ACC53580,73660,Deposit,9/25/2024,0.454861111,Success,FALSE,"34.0522 N, 2.3522 W",Mobile,Slice2,97,213,4495,Georgia
TXN2591216678,ACC16273,ACC80059,47971,Deposit,9/25/2024,0.441666667,Success,TRUE,"55.7558 N, 37.6173 W",Desktop,Slice1,68,226,5198,Montana
TXN5530860650,ACC41494,ACC38025,19280,Withdrawal,9/25/2024,0.427777778,Success,FALSE,"34.0522 N, 2.3522 W",Desktop,Slice3,65,88,3118,Michigan
TXN5715931192,ACC94948,ACC68204,115693,Withdrawal,9/25/2024,0.452083333,Success,TRUE,"48.8566 N, -74.006 W",Mobile,Slice2,74,64,5231,Georgia
TXN1038301181,ACC85559,ACC68236,50562,Transfer,9/25/2024,0.444444444,Success,TRUE,"35.6895 N, -74.006 W",Desktop,Slice1,96,240,7223,North Carolina
TXN3081071442,ACC31534,ACC23501,120092,Withdrawal,9/25/2024,10:17:00 AM,Success,FALSE,"51.5074 N, 0.1278 W",Mobile,Slice3,61,231,2314,Missouri
TXN3642265035,ACC58817,ACC15152,138486,Deposit,9/25/2024,0.428472222,Success,FALSE,"51.5074 N, -74.006 W",Desktop,Slice1,70,96,1254,Maryland
TXN6355066290,ACC14006,ACC27800,88851,Deposit,9/26/2024,0.451388889,Success,TRUE,"34.0522 N, 37.6173 W",Desktop,Slice1,99,173,9631,Texas
TXN8297322746,ACC95784,ACC52100,127883,Withdrawal,9/26/2024,0.45625,Success,TRUE,"34.0522 N, 37.6173 W",Mobile,Slice1,58,65,4476,Georgia
TXN8939934889,ACC92208,ACC98355,132914,Transfer,9/26/2024,0.454166667,Success,TRUE,"55.7558 N, 0.1278 W",Mobile,Slice3,66,83,8019,Kentucky
TXN4271800273,ACC58690,ACC58950,115266,Deposit,9/26/2024,0.448611111,Success,TRUE,"40.7128 N, 0.1278 W",Mobile,Slice2,72,196,3751,Arkansas
TXN3597355096,ACC32347,ACC29632,121758,Deposit,9/26/2024,10:50:00 AM,Success,FALSE,"48.8566 N, -118.2437 W",Mobile,Slice1,74,190,3516,Pennsylvania
TXN1657854140,ACC80448,ACC17647,97376,Withdrawal,9/26/2024,0.423611111,Success,FALSE,"35.6895 N, 0.1278 W",Desktop,Slice3,100,140,7065,Utah
TXN4373536434,ACC58423,ACC85547,130240,Deposit,9/26/2024,0.425,Success,FALSE,"35.6895 N, 37.6173 W",Desktop,Slice2,71,86,3052,Rhode Island
TXN2166128709,ACC11156,ACC57086,124198,Deposit,9/27/2024,0.420833333,Success,FALSE,"40.7128 N, 2.3522 W",Desktop,Slice3,55,179,4525,Montana
TXN6423807883,ACC57145,ACC33986,34420,Deposit,9/27/2024,0.440277778,Success,TRUE,"35.6895 N, -118.2437 W",Mobile,Slice2,97,220,7463,Arizona
TXN4789765472,ACC76577,ACC55052,79454,Deposit,9/27/2024,0.436805556,Success,FALSE,"55.7558 N, -118.2437 W",Desktop,Slice2,64,59,8403,Oklahoma
TXN3155729746,ACC57197,ACC92724,118052,Deposit,9/27/2024,0.445138889,Success,FALSE,"51.5074 N, -74.006 W",Mobile,Slice2,82,111,6459,Minnesota
TXN8486454934,ACC39701,ACC54482,92028,Deposit,9/27/2024,10:01:00 AM,Success,FALSE,"35.6895 N, 139.6917 W",Desktop,Slice2,78,129,7788,Michigan
TXN5519692100,ACC29209,ACC17339,17923,Withdrawal,9/27/2024,0.457638889,Success,FALSE,"48.8566 N, 139.6917 W",Mobile,Slice1,71,178,5425,Kansas
TXN9707081841,ACC80174,ACC53686,108045,Transfer,9/27/2024,0.418055556,Success,TRUE,"55.7558 N, -74.006 W",Mobile,Slice1,57,92,3575,Montana
TXN8655304785,ACC62917,ACC77317,28753,Deposit,9/28/2024,0.456944444,Success,FALSE,"55.7558 N, -74.006 W",Desktop,Slice1,67,181,9371,Michigan
TXN2911402677,ACC68322,ACC44762,113249,Withdrawal,9/28/2024,0.451388889,Success,TRUE,"34.0522 N, -74.006 W",Desktop,Slice1,83,247,8723,Mississippi
TXN4983297393,ACC24008,ACC96031,6650,Deposit,9/28/2024,0.422916667,Success,FALSE,"40.7128 N, 139.6917 W",Desktop,Slice2,88,75,4030,California
TXN9725121816,ACC56902,ACC86151,113948,Withdrawal,9/28/2024,0.445138889,Success,TRUE,"35.6895 N, 0.1278 W",Mobile,Slice1,78,228,6128,North Dakota
TXN8294020649,ACC17126,ACC78651,122368,Withdrawal,9/28/2024,0.458333333,Success,TRUE,"51.5074 N, 37.6173 W",Desktop,Slice2,70,157,6872,Maryland
TXN8646637708,ACC26086,ACC47587,72751,Withdrawal,9/28/2024,10:20:00 AM,Success,FALSE,"55.7558 N, 37.6173 W",Desktop,Slice3,76,228,8300,New Jersey
TXN1781232565,ACC24633,ACC59865,128933,Deposit,9/28/2024,0.454861111,Success,TRUE,"51.5074 N, -74.006 W",Desktop,Slice3,96,115,9558,Louisiana
TXN5194651812,ACC39081,ACC11992,79691,Transfer,9/29/2024,0.425694444,Success,TRUE,"34.0522 N, -118.2437 W",Desktop,Slice3,83,146,7035,Arkansas
TXN3004498462,ACC41245,ACC33168,44182,Withdrawal,9/29/2024,0.418055556,Success,FALSE,"51.5074 N, 0.1278 W",Desktop,Slice1,75,117,6699,Arkansas
TXN9765597378,ACC22952,ACC26670,29426,Deposit,9/29/2024,0.425694444,Success,FALSE,"35.6895 N, -74.006 W",Mobile,Slice2,66,200,3532,Rhode Island
TXN9841219846,ACC24856,ACC54104,64793,Deposit,9/29/2024,0.434027778,Success,FALSE,"51.5074 N, 0.1278 W",Desktop,Slice1,78,59,1948,Colorado
TXN7764143012,ACC13209,ACC41609,6028,Deposit,9/29/2024,0.430555556,Success,TRUE,"40.7128 N, 0.1278 W",Desktop,Slice3,89,68,8550,Wisconsin
TXN2708041658,ACC69694,ACC58029,36147,Deposit,9/29/2024,0.429166667,Success,FALSE,"51.5074 N, 0.1278 W",Mobile,Slice3,84,148,1773,New Jersey
TXN1140740719,ACC10603,ACC45278,99716,Deposit,9/29/2024,11:00:00 AM,Success,TRUE,"51.5074 N, 139.6917 W",Desktop,Slice2,68,67,1448,Ohio
TXN9153984217,ACC34065,ACC67993,149525,Deposit,9/30/2024,0.442361111,Success,TRUE,"55.7558 N, 2.3522 W",Desktop,Slice3,59,215,4624,Alabama
TXN4214354284,ACC59051,ACC81518,116287,Deposit,9/30/2024,0.420833333,Success,FALSE,"35.6895 N, 139.6917 W",Desktop,Slice2,57,119,5632,Wisconsin
TXN3964673333,ACC55016,ACC31584,27973,Transfer,9/30/2024,0.440972222,Success,TRUE,"55.7558 N, 139.6917 W",Desktop,Slice1,64,140,2921,Colorado
TXN3066202732,ACC31529,ACC22098,65466,Withdrawal,9/30/2024,0.41875,Success,FALSE,"51.5074 N, 0.1278 W",Mobile,Slice2,53,173,9599,Nevada
TXN5250955971,ACC90854,ACC93425,122926,Withdrawal,9/30/2024,10:23:00 AM,Success,FALSE,"34.0522 N, 139.6917 W",Mobile,Slice2,53,70,9454,Nevada
TXN8761342560,ACC33864,ACC18989,90527,Withdrawal,9/30/2024,0.419444444,Success,TRUE,"35.6895 N, 0.1278 W",Desktop,Slice1,98,106,3420,Louisiana
TXN8533263880,ACC57300,ACC46999,22059,Deposit,9/30/2024,0.420138889,Success,TRUE,"48.8566 N, -118.2437 W",Mobile,Slice1,66,176,9355,Georgia
TXN9179726148,ACC70138,ACC15338,51251,Deposit,10/1/2024,0.454166667,Success,TRUE,"35.6895 N, 2.3522 W",Mobile,Slice1,90,150,3423,Oklahoma
TXN8722779257,ACC22975,ACC45396,29464,Deposit,10/1/2024,0.431944444,Success,FALSE,"55.7558 N, 2.3522 W",Desktop,Slice2,54,96,4196,Nebraska
TXN1724194072,ACC93381,ACC72286,37925,Deposit,10/1/2024,0.454861111,Success,TRUE,"35.6895 N, -118.2437 W",Mobile,Slice3,95,194,1407,Montana
TXN2809461644,ACC19946,ACC86824,85844,Deposit,10/1/2024,0.431944444,Success,TRUE,"51.5074 N, -118.2437 W",Mobile,Slice2,54,246,8495,Florida
TXN8389614998,ACC33822,ACC17633,126638,Deposit,10/1/2024,0.43125,Success,FALSE,"51.5074 N, 0.1278 W",Desktop,Slice1,82,194,5248,New Jersey
TXN2732144556,ACC35662,ACC48982,57090,Transfer,10/1/2024,10:59:00 AM,Success,FALSE,"51.5074 N, -118.2437 W",Mobile,Slice2,55,83,5776,Utah
TXN9743166792,ACC82066,ACC33985,8130,Withdrawal,10/1/2024,0.428472222,Success,TRUE,"51.5074 N, 0.1278 W",Desktop,Slice2,85,246,9680,Nevada
TXN6682052855,ACC68764,ACC53807,1506,Transfer,10/2/2024,0.436805556,Success,TRUE,"34.0522 N, -74.006 W",Mobile,Slice1,64,88,1993,Utah
TXN9270204123,ACC96790,ACC82293,2043,Transfer,10/2/2024,0.45625,Success,TRUE,"48.8566 N, -118.2437 W",Mobile,Slice2,100,230,2830,North Dakota
TXN1371725692,ACC50985,ACC26850,6284,Withdrawal,10/2/2024,0.417361111,Success,TRUE,"34.0522 N, 139.6917 W",Mobile,Slice2,78,125,2838,Vermont
TXN4687071393,ACC53033,ACC71691,759,Transfer,10/2/2024,0.441666667,Success,TRUE,"55.7558 N, -74.006 W",Desktop,Slice1,81,62,3258,Florida
TXN7695035207,ACC78538,ACC65514,119948,Transfer,10/2/2024,10:27:00 AM,Success,TRUE,"48.8566 N, 0.1278 W",Mobile,Slice1,84,139,4245,Florida
TXN2407769213,ACC35352,ACC22759,20736,Withdrawal,10/2/2024,0.458333333,Success,TRUE,"34.0522 N, -74.006 W",Mobile,Slice2,97,66,6799,Georgia
TXN4838560510,ACC51023,ACC11813,44340,Deposit,10/2/2024,0.434722222,Success,FALSE,"55.7558 N, 139.6917 W",Mobile,Slice3,96,164,2218,Kansas
TXN3424483698,ACC27892,ACC99186,3715,Deposit,10/3/2024,0.420833333,Success,FALSE,"55.7558 N, 0.1278 W",Desktop,Slice3,75,113,2825,Virginia
TXN7073945412,ACC89343,ACC11124,55745,Withdrawal,10/3/2024,0.429861111,Success,TRUE,"55.7558 N, 139.6917 W",Desktop,Slice2,60,51,7291,Virginia
TXN9604966110,ACC20600,ACC82517,143586,Deposit,10/3/2024,0.427777778,Success,FALSE,"35.6895 N, -74.006 W",Desktop,Slice3,51,144,5907,Arkansas
TXN8589870338,ACC62754,ACC42119,66150,Deposit,10/3/2024,10:43:00 AM,Success,TRUE,"51.5074 N, 139.6917 W",Mobile,Slice1,72,125,4608,Hawaii
TXN4351744832,ACC55704,ACC24911,28439,Deposit,10/3/2024,0.425694444,Success,FALSE,"40.7128 N, 2.3522 W",Mobile,Slice1,98,82,2092,New Mexico
TXN8132394228,ACC16963,ACC95542,122194,Deposit,10/3/2024,0.433333333,Success,TRUE,"51.5074 N, 0.1278 W",Desktop,Slice1,72,143,1588,Nebraska
TXN5673009522,ACC67448,ACC20460,42533,Deposit,10/3/2024,0.439583333,Success,TRUE,"48.8566 N, 2.3522 W",Desktop,Slice3,90,164,5029,California
TXN5897093700,ACC70859,ACC83767,74227,Withdrawal,10/4/2024,0.434027778,Success,FALSE,"48.8566 N, -74.006 W",Desktop,Slice1,76,141,9271,Idaho
TXN7938524187,ACC54368,ACC39408,3181,Deposit,10/4/2024,0.452777778,Success,FALSE,"55.7558 N, -118.2437 W",Mobile,Slice2,80,182,4478,Illinois
TXN9917648306,ACC88990,ACC64737,131896,Deposit,10/4/2024,0.458333333,Success,TRUE,"34.0522 N, -118.2437 W",Desktop,Slice3,72,167,6021,Arkansas
TXN8792646343,ACC38343,ACC11206,112698,Withdrawal,10/4/2024,0.420833333,Success,TRUE,"34.0522 N, -118.2437 W",Desktop,Slice1,56,147,8935,West Virginia
TXN6806243378,ACC47965,ACC43390,102948,Deposit,10/4/2024,10:52:00 AM,Success,TRUE,"51.5074 N, 37.6173 W",Desktop,Slice1,84,60,5788,Oklahoma
TXN4751067640,ACC57443,ACC68403,41166,Transfer,10/4/2024,0.433333333,Success,TRUE,"48.8566 N, -118.2437 W",Desktop,Slice1,99,233,8699,Maine
TXN6124814564,ACC89865,ACC69190,88769,Deposit,10/4/2024,0.446527778,Success,FALSE,"55.7558 N, -74.006 W",Mobile,Slice2,97,66,7177,North Carolina
TXN6541081268,ACC38200,ACC58113,88799,Deposit,10/5/2024,0.43125,Success,FALSE,"40.7128 N, 139.6917 W",Mobile,Slice3,54,93,4526,Alaska
TXN8555110303,ACC12431,ACC50278,148573,Deposit,10/5/2024,0.457638889,Success,TRUE,"34.0522 N, 37.6173 W",Desktop,Slice2,64,153,4134,Vermont
TXN8464942775,ACC54102,ACC27415,36676,Deposit,10/5/2024,0.417361111,Success,TRUE,"35.6895 N, 2.3522 W",Desktop,Slice2,97,55,4971,Georgia
TXN5766314722,ACC66287,ACC25255,95279,Withdrawal,10/5/2024,10:53:00 AM,Success,TRUE,"35.6895 N, 2.3522 W",Mobile,Slice1,64,198,4436,Connecticut
TXN5863399870,ACC73740,ACC39244,73707,Withdrawal,10/5/2024,0.45625,Success,FALSE,"34.0522 N, 2.3522 W",Desktop,Slice2,93,205,7119,New York
TXN6872957419,ACC90513,ACC47248,84167,Transfer,10/5/2024,0.45,Success,TRUE,"55.7558 N, 37.6173 W",Desktop,Slice2,55,191,4625,South Carolina
TXN3265508267,ACC88851,ACC92572,304,Deposit,10/5/2024,0.427777778,Failed,FALSE,"40.7128 N, 37.6173 W",Mobile,Slice1,96,243,2228,North Dakota
TXN3008400720,ACC96801,ACC67913,48422,Transfer,10/6/2024,0.421527778,Success,TRUE,"35.6895 N, 0.1278 W",Desktop,Slice2,52,169,2975,Louisiana
TXN8900635637,ACC94120,ACC38990,27646,Withdrawal,10/6/2024,0.422222222,Success,FALSE,"48.8566 N, 139.6917 W",Desktop,Slice3,84,223,1354,Michigan
TXN6196239147,ACC17474,ACC26228,67624,Deposit,10/6/2024,0.424305556,Success,FALSE,"48.8566 N, 2.3522 W",Mobile,Slice3,95,103,1178,Maryland
TXN9956101373,ACC78722,ACC16417,21973,Transfer,10/6/2024,10:46:00 AM,Success,FALSE,"40.7128 N, -74.006 W",Mobile,Slice3,70,75,1208,California
TXN8858848074,ACC24867,ACC67672,88297,Withdrawal,10/6/2024,0.430555556,Failed,FALSE,"40.7128 N, 37.6173 W",Mobile,Slice3,72,132,1220,Utah
TXN8285055381,ACC12207,ACC37690,80701,Withdrawal,10/6/2024,0.439583333,Failed,TRUE,"51.5074 N, 139.6917 W",Desktop,Slice3,96,54,6291,Michigan
TXN1009840095,ACC54943,ACC49366,42577,Deposit,10/6/2024,0.433333333,Failed,TRUE,"55.7558 N, 37.6173 W",Desktop,Slice2,88,82,4916,Missouri
